call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,churn,avg_usage_per_month,monthly_call_frequency,monthly_sms_frequency,has_complaint,has_call_failures,activity_score,customer_value_group
0,0,40,1,6195,86,187,25,3,1,1,30,999.24,0,154.875,2.15,4.675,0,0,298,Very High
0,0,40,0,570,14,1,10,2,1,2,25,30.78,0,14.25,0.35,0.025,0,0,25,Low
0,0,41,0,405,14,14,7,3,1,2,30,72.76,0,9.878048780487806,0.34146341463414637,0.34146341463414637,0,0,35,Low
0,0,40,0,0,0,1,0,2,1,2,25,4.5,1,0.0,0.0,0.025,0,0,1,Low
0,0,40,0,7203,127,385,42,3,1,1,30,1833.2,0,180.075,3.175,9.625,0,0,554,Very High
4,0,40,1,11160,154,12,46,4,1,1,45,312.85,0,279.0,3.85,0.3,0,1,212,High
5,0,40,1,6413,75,109,36,2,1,1,25,782.46,0,160.325,1.875,2.725,0,1,220,High
20,0,36,0,650,47,17,16,3,1,2,30,95.88,1,18.055555555555557,1.3055555555555556,0.4722222222222222,0,1,80,Low
18,0,39,8,10130,93,2,41,5,1,1,55,156.345,0,259.7435897435897,2.3846153846153846,0.05128205128205128,0,1,136,Medium
10,0,39,1,5513,98,27,23,2,1,1,25,373.995,1,141.35897435897436,2.5128205128205128,0.6923076923076923,0,1,148,High
0,0,37,0,2535,22,1,13,3,1,1,30,106.28,0,68.51351351351352,0.5945945945945946,0.02702702702702703,0,0,36,Low
6,1,38,0,2685,41,10,15,3,1,2,30,149.04,1,70.65789473684211,1.0789473684210527,0.2631578947368421,1,1,66,Medium
6,0,39,0,1963,44,35,30,3,1,2,30,220.28,1,50.333333333333336,1.1282051282051282,0.8974358974358975,0,1,109,Medium
0,0,39,0,0,0,1,0,3,1,2,30,4.0,1,0.0,0.0,0.02564102564102564,0,0,1,Low
0,0,39,0,1363,25,1,5,4,1,1,45,37.2,0,34.94871794871795,0.6410256410256411,0.02564102564102564,0,0,31,Low
0,0,36,1,6480,97,15,21,5,1,1,55,121.155,0,180.0,2.6944444444444446,0.4166666666666667,0,0,133,Medium
0,0,39,0,323,7,10,3,4,1,2,45,33.25,1,8.282051282051283,0.1794871794871795,0.2564102564102564,0,0,20,Low
0,0,39,1,33,4,5,1,5,1,1,55,8.055,0,0.8461538461538461,0.10256410256410256,0.1282051282051282,0,0,10,Low
22,0,34,3,15770,238,1,79,2,1,1,25,724.86,0,463.8235294117647,7.0,0.029411764705882353,0,1,318,High
3,0,37,3,6660,116,272,32,2,2,1,25,1528.92,0,180.0,3.135135135135135,7.351351351351352,0,1,420,Very High
0,0,39,0,3413,82,3,27,3,1,1,30,151.8,0,87.51282051282051,2.1025641025641026,0.07692307692307693,0,0,112,Medium
0,0,38,0,1360,44,39,19,3,1,2,30,212.16,0,35.78947368421053,1.1578947368421053,1.0263157894736843,0,0,102,Medium
3,0,39,0,2475,53,176,22,2,1,1,25,905.76,0,63.46153846153846,1.358974358974359,4.512820512820513,0,1,251,Very High
1,0,30,1,1010,36,194,10,2,2,1,25,920.07,0,33.666666666666664,1.2,6.466666666666667,0,1,240,Very High
1,0,29,0,1263,39,31,67,4,1,1,45,110.05,0,43.55172413793103,1.3448275862068966,1.0689655172413792,0,1,137,Low
8,0,30,0,395,25,11,6,3,1,2,30,60.8,0,13.166666666666666,0.8333333333333334,0.36666666666666664,0,1,42,Low
0,0,29,0,520,10,22,2,4,1,2,45,68.25,0,17.93103448275862,0.3448275862068966,0.7586206896551724,0,0,34,Low
7,0,28,0,920,32,20,12,2,1,1,25,132.84,0,32.857142857142854,1.1428571428571428,0.7142857142857143,0,1,64,Medium
0,0,28,0,2920,61,9,22,3,1,1,30,155.24,0,104.28571428571429,2.1785714285714284,0.32142857142857145,0,0,92,Medium
0,0,21,0,1390,26,29,13,2,1,1,25,194.22,0,66.19047619047619,1.2380952380952381,1.380952380952381,0,0,68,Medium
13,0,20,1,6087,141,86,41,2,2,1,25,667.26,0,304.35,7.05,4.3,0,1,268,High
9,0,18,0,8627,171,74,39,5,1,1,55,242.97,0,479.27777777777777,9.5,4.111111111111111,0,1,284,High
5,0,19,3,2547,45,32,18,3,1,1,30,231.68,0,134.05263157894737,2.3684210526315788,1.6842105263157894,0,1,95,Medium
0,0,12,1,4085,40,216,9,3,1,1,30,1029.0,0,340.4166666666667,3.3333333333333335,18.0,0,0,265,Very High
0,0,12,1,1182,19,1,6,3,1,1,30,52.04,1,98.5,1.5833333333333333,0.08333333333333333,0,0,26,Low
9,0,37,0,4775,76,23,15,2,1,1,25,321.795,0,129.05405405405406,2.054054054054054,0.6216216216216216,0,1,114,High
1,0,38,0,723,10,8,2,2,1,2,25,68.985,0,19.026315789473685,0.2631578947368421,0.21052631578947367,0,1,20,Low
11,0,36,0,2858,65,360,22,2,1,1,25,1751.535,0,79.38888888888889,1.8055555555555556,10.0,0,1,447,Very High
11,0,37,0,4603,71,2,33,1,1,1,15,268.07,0,124.4054054054054,1.9189189189189189,0.05405405405405406,0,1,106,High
4,0,37,0,2798,63,3,31,1,1,1,15,173.855,0,75.62162162162163,1.7027027027027026,0.08108108108108109,0,1,97,Medium
12,0,37,1,4180,87,33,26,3,1,1,30,302.68,0,112.97297297297297,2.3513513513513513,0.8918918918918919,0,1,146,High
5,0,37,0,2765,44,286,16,3,1,1,30,1256.36,0,74.72972972972973,1.1891891891891893,7.72972972972973,0,1,346,Very High
14,0,36,2,9520,126,145,41,3,1,1,30,965.84,0,264.44444444444446,3.5,4.027777777777778,0,1,312,Very High
8,0,37,0,14178,174,1,42,3,1,1,30,578.08,0,383.18918918918916,4.702702702702703,0.02702702702702703,0,1,217,High
8,0,37,1,4920,88,3,23,3,1,1,30,212.32,0,132.97297297297297,2.3783783783783785,0.08108108108108109,0,1,114,Medium
7,0,37,0,6323,100,8,10,2,1,1,25,325.035,0,170.8918918918919,2.7027027027027026,0.21621621621621623,0,1,118,High
10,0,37,0,2643,59,9,15,3,1,2,30,144.08,0,71.43243243243244,1.5945945945945945,0.24324324324324326,0,1,83,Medium
26,1,37,3,15545,230,55,30,3,1,1,30,851.0,0,420.13513513513516,6.216216216216216,1.4864864864864864,1,1,315,Very High
5,0,37,1,3500,32,484,6,3,1,1,30,2077.28,0,94.5945945945946,0.8648648648648649,13.08108108108108,0,1,522,Very High
10,0,36,0,15890,187,151,28,2,1,1,25,1402.965,0,441.3888888888889,5.194444444444445,4.194444444444445,0,1,366,Very High
4,0,36,1,6905,91,187,24,3,1,1,30,1027.84,0,191.80555555555554,2.5277777777777777,5.194444444444445,0,1,302,Very High
1,0,36,0,1280,19,1,9,2,1,2,25,62.955,0,35.55555555555556,0.5277777777777778,0.027777777777777776,0,1,29,Low
3,0,37,0,1115,19,14,6,2,1,2,25,114.03,0,30.135135135135137,0.5135135135135135,0.3783783783783784,0,1,39,Low
0,0,36,0,0,0,1,0,2,1,2,25,4.5,1,0.0,0.0,0.027777777777777776,0,0,1,Low
4,0,36,0,7913,132,385,41,2,1,1,25,2094.525,0,219.80555555555554,3.6666666666666665,10.694444444444445,0,1,558,Very High
8,0,36,1,11870,159,12,45,3,1,1,30,529.16,0,329.72222222222223,4.416666666666667,0.3333333333333333,0,1,216,High
9,0,36,1,7123,80,109,35,2,1,1,25,814.635,0,197.86111111111111,2.2222222222222223,3.0277777777777777,0,1,224,Very High
24,0,32,0,1360,52,17,15,2,1,2,25,140.04,1,42.5,1.625,0.53125,0,1,84,Medium
22,0,35,8,10840,98,2,40,4,1,1,45,278.45,0,309.7142857142857,2.8,0.05714285714285714,0,1,140,High
14,0,35,1,6223,103,27,22,2,1,1,25,406.17,0,177.8,2.942857142857143,0.7714285714285715,0,1,152,High
2,0,33,0,3245,27,1,12,3,1,1,30,134.88,0,98.33333333333333,0.8181818181818182,0.030303030303030304,0,1,40,Medium
10,0,34,0,3395,46,10,14,3,1,2,30,177.64,1,99.8529411764706,1.3529411764705883,0.29411764705882354,0,1,70,Medium
10,1,35,0,2673,49,35,29,3,1,2,30,248.88,1,76.37142857142857,1.4,1.0,1,1,113,High
1,0,35,0,538,7,1,1,3,1,2,30,25.8,1,15.371428571428572,0.2,0.02857142857142857,0,1,9,Low
2,0,35,0,2073,30,1,4,3,1,1,30,88.12,0,59.22857142857143,0.8571428571428571,0.02857142857142857,0,1,35,Low
4,0,32,1,7190,102,15,20,4,1,1,45,219.8,0,224.6875,3.1875,0.46875,0,1,137,Medium
1,0,35,0,1033,12,10,2,4,1,2,45,51.125,1,29.514285714285716,0.34285714285714286,0.2857142857142857,0,1,24,Low
1,0,35,1,743,9,5,1,5,1,1,55,18.78,0,21.228571428571428,0.2571428571428571,0.14285714285714285,0,1,15,Low
26,0,30,3,16480,243,1,78,2,1,1,25,757.035,0,549.3333333333334,8.1,0.03333333333333333,0,1,322,High
7,0,33,3,7370,121,272,31,2,2,1,25,1561.095,0,223.33333333333334,3.6666666666666665,8.242424242424242,0,1,424,Very High
3,0,35,0,4123,87,3,26,2,1,1,25,202.95,0,117.8,2.4857142857142858,0.08571428571428572,0,1,116,Medium
4,0,34,0,2070,49,39,18,3,1,2,30,240.76,0,60.88235294117647,1.4411764705882353,1.1470588235294117,0,1,106,High
7,0,35,0,3185,58,176,21,2,1,1,25,937.935,0,91.0,1.6571428571428573,5.0285714285714285,0,1,255,Very High
5,0,26,1,1720,41,194,9,2,2,1,25,952.245,0,66.15384615384616,1.5769230769230769,7.461538461538462,0,1,244,Very High
5,0,25,0,1973,44,31,66,4,1,1,45,127.925,0,78.92,1.76,1.24,0,1,141,Medium
12,0,26,0,1105,30,11,5,2,1,2,25,100.575,0,42.5,1.1538461538461537,0.4230769230769231,0,1,46,Low
1,0,25,0,1230,15,22,1,4,1,2,45,86.125,0,49.2,0.6,0.88,0,1,38,Low
11,0,24,0,1630,37,20,11,2,1,1,25,165.015,0,67.91666666666667,1.5416666666666667,0.8333333333333334,0,1,68,Medium
3,0,24,0,3630,66,9,21,3,1,1,30,183.84,0,151.25,2.75,0.375,0,1,96,Medium
3,0,17,0,2100,31,29,12,2,1,1,25,226.395,0,123.52941176470588,1.8235294117647058,1.7058823529411764,0,1,72,Medium
17,0,16,1,6797,146,86,40,1,2,1,15,854.865,0,424.8125,9.125,5.375,0,1,272,Very High
13,0,14,0,9337,176,74,38,4,1,1,45,422.825,0,666.9285714285714,12.571428571428571,5.285714285714286,0,1,288,High
9,0,15,3,3257,50,32,17,3,1,1,30,260.28,0,217.13333333333333,3.3333333333333335,2.1333333333333333,0,1,99,High
3,0,8,1,4795,45,216,8,3,1,1,30,1057.6,0,599.375,5.625,27.0,0,1,269,Very High
4,0,8,1,1892,24,1,5,3,1,1,30,80.64,1,236.5,3.0,0.125,0,1,30,Low
0,0,35,0,3355,54,0,15,2,1,1,25,153.405,0,95.85714285714286,1.542857142857143,0.0,0,0,69,Medium
0,0,34,0,1438,43,327,22,2,1,1,25,1538.145,0,42.294117647058826,1.2647058823529411,9.617647058823529,0,0,392,Very High
0,0,35,0,3183,49,0,33,1,1,1,15,177.76,0,90.94285714285714,1.4,0.0,0,0,82,Medium
0,0,35,0,1378,41,0,31,1,1,1,15,78.045,0,39.371428571428574,1.1714285714285715,0.0,0,0,72,Low
0,0,35,0,2760,65,0,26,2,1,1,25,127.125,0,78.85714285714286,1.8571428571428572,0.0,0,0,91,Medium
0,0,35,0,1345,22,253,16,3,1,1,30,1066.68,0,38.42857142857143,0.6285714285714286,7.228571428571429,0,0,291,Very High
2,0,34,0,8100,104,112,41,3,1,1,30,776.16,0,238.23529411764707,3.0588235294117645,3.2941176470588234,0,1,257,High
0,0,35,0,12758,152,0,42,3,1,1,30,516.4,0,364.51428571428573,4.3428571428571425,0.0,0,0,194,High
0,0,35,0,3500,66,0,23,3,1,1,30,142.64,0,100.0,1.8857142857142857,0.0,0,0,89,Medium
0,0,35,0,4903,78,0,10,2,1,1,25,224.145,0,140.0857142857143,2.2285714285714286,0.0,0,0,88,Medium
0,0,35,0,1223,37,0,15,3,1,2,30,50.4,0,34.94285714285714,1.0571428571428572,0.0,0,0,52,Low
14,0,35,1,14125,208,22,30,2,1,1,25,743.985,0,403.57142857142856,5.942857142857143,0.6285714285714286,0,1,260,High
0,0,35,0,2080,10,451,6,3,1,1,30,1887.6,0,59.42857142857143,0.2857142857142857,12.885714285714286,0,0,467,Very High
0,0,34,0,14470,165,118,28,2,1,1,25,1189.575,0,425.5882352941176,4.852941176470588,3.4705882352941178,0,0,311,Very High
0,0,34,0,5485,69,154,24,3,1,1,30,838.16,0,161.3235294117647,2.0294117647058822,4.529411764705882,0,0,247,Very High
0,0,34,0,6493,110,352,41,2,1,1,25,1881.135,0,190.97058823529412,3.235294117647059,10.352941176470589,0,0,503,Very High
0,0,34,0,10450,137,0,45,3,1,1,30,423.48,0,307.3529411764706,4.029411764705882,0.0,0,0,182,High
0,0,34,0,5703,58,76,35,2,1,1,25,601.245,0,167.73529411764707,1.7058823529411764,2.235294117647059,0,0,169,High
0,1,30,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,1,0,0,Low
10,0,33,6,9420,76,0,40,4,1,1,45,237.4,0,285.45454545454544,2.303030303030303,0.0,0,1,116,High
2,1,33,0,4803,81,0,22,2,1,1,25,219.78,1,145.54545454545453,2.4545454545454546,0.0,1,1,103,Medium
0,0,31,0,1825,5,0,12,3,1,1,30,73.2,0,58.87096774193548,0.16129032258064516,0.0,0,0,17,Low
0,0,32,0,1975,24,0,14,2,1,2,25,89.955,1,61.71875,0.75,0.0,0,0,38,Low
0,0,33,0,1253,27,2,29,3,1,2,30,59.2,1,37.96969696969697,0.8181818181818182,0.06060606060606061,0,0,58,Low
0,1,33,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,1,0,0,Low
0,0,33,0,653,8,0,4,3,1,1,30,26.44,0,19.78787878787879,0.24242424242424243,0.0,0,0,12,Low
0,0,30,0,5770,80,0,20,4,1,1,45,146.25,0,192.33333333333334,2.6666666666666665,0.0,0,0,100,Medium
14,0,28,1,15060,221,0,78,2,1,1,25,687.645,0,537.8571428571429,7.892857142857143,0.0,0,1,299,High
0,0,31,1,5950,99,239,31,2,2,1,25,1347.705,0,191.93548387096774,3.193548387096774,7.709677419354839,0,0,369,Very High
0,0,33,0,2703,65,0,26,2,1,1,25,124.56,0,81.9090909090909,1.9696969696969697,0.0,0,0,91,Medium
0,0,32,0,650,27,6,18,3,1,2,30,51.08,0,20.3125,0.84375,0.1875,0,0,51,Low
0,0,33,0,1765,36,143,21,2,1,1,25,724.545,0,53.484848484848484,1.0909090909090908,4.333333333333333,0,0,200,High
0,0,24,0,300,19,161,9,2,2,1,25,738.855,0,12.5,0.7916666666666666,6.708333333333333,0,0,189,High
0,0,23,0,553,22,0,66,4,1,1,45,14.375,0,24.043478260869566,0.9565217391304348,0.0,0,0,88,Low
0,0,24,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0,0,0,Low
0,0,22,0,210,15,0,11,2,1,1,25,10.125,0,9.545454545454545,0.6818181818181818,0.0,0,0,26,Low
0,0,22,0,2210,44,0,21,3,1,1,30,90.16,0,100.45454545454545,2.0,0.0,0,0,65,Low
0,0,15,0,680,9,0,12,2,1,1,25,31.005,0,45.333333333333336,0.6,0.0,0,0,21,Low
5,0,14,0,5377,124,53,40,1,2,1,15,594.055,0,384.07142857142856,8.857142857142858,3.7857142857142856,0,1,217,High
1,0,12,0,7917,154,41,38,4,1,1,45,304.275,0,659.75,12.833333333333334,3.4166666666666665,0,1,233,High
0,0,13,1,1837,28,0,17,3,1,1,30,74.6,0,141.30769230769232,2.1538461538461537,0.0,0,0,45,Low
0,0,6,0,3375,23,183,8,3,1,1,30,867.92,0,562.5,3.8333333333333335,30.5,0,0,214,Very High
0,0,6,0,472,2,0,5,2,1,1,25,21.33,1,78.66666666666667,0.3333333333333333,0.0,0,0,7,Low
0,1,35,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,1,0,0,Low
8,0,34,0,5513,92,19,22,2,1,1,25,337.725,1,162.14705882352942,2.7058823529411766,0.5588235294117647,0,1,133,High
4,1,34,0,1963,38,27,29,3,1,2,30,188.04,1,57.73529411764706,1.1176470588235294,0.7941176470588235,1,1,94,Medium
0,1,34,0,323,1,2,2,4,1,2,45,13.1,1,9.5,0.029411764705882353,0.058823529411764705,1,0,5,Low
0,0,25,0,1010,30,186,9,2,2,1,25,883.8,0,40.4,1.2,7.44,0,0,225,Very High
11,0,15,0,6087,135,78,40,1,2,1,15,771.21,0,405.8,9.0,5.2,0,1,253,High
7,0,13,0,8627,165,66,38,4,1,1,45,384.8,0,663.6153846153846,12.692307692307692,5.076923076923077,0,1,269,High
3,0,14,2,2547,39,24,17,3,1,1,30,199.44,0,181.92857142857142,2.7857142857142856,1.7142857142857142,0,1,80,Medium
0,0,7,0,1182,13,0,5,2,1,1,25,53.775,1,168.85714285714286,1.8571428571428572,0.0,0,0,18,Low
18,1,31,0,650,41,9,15,2,1,2,25,71.595,1,20.967741935483872,1.3225806451612903,0.2903225806451613,1,1,65,Low
4,1,33,0,2685,35,2,14,2,1,2,25,131.4,1,81.36363636363636,1.0606060606060606,0.06060606060606061,1,1,51,Medium
13,0,40,1,4675,77,12,19,3,1,1,30,238.08,0,116.875,1.925,0.3,0,1,108,High
5,0,41,0,623,11,14,6,3,1,2,30,81.36,0,15.195121951219512,0.2682926829268293,0.34146341463414637,0,1,31,Low
15,0,39,1,2758,66,366,26,3,1,1,30,1576.96,0,70.71794871794872,1.6923076923076923,9.384615384615385,0,1,458,Very High
15,0,40,1,4503,72,8,37,1,1,1,15,295.625,0,112.575,1.8,0.2,0,1,117,High
8,0,40,1,2698,64,9,35,2,1,1,25,164.79,0,67.45,1.6,0.225,0,1,108,Medium
16,0,40,2,4080,88,39,30,3,1,1,30,322.72,0,102.0,2.2,0.975,0,1,157,High
9,0,40,1,2665,45,292,20,3,1,1,30,1276.4,0,66.625,1.125,7.3,0,1,357,Very High
18,0,39,3,9420,127,151,45,3,1,1,30,985.88,0,241.53846153846155,3.2564102564102564,3.871794871794872,0,1,323,Very High
12,0,40,1,14078,175,7,46,3,1,1,30,598.12,0,351.95,4.375,0.175,0,1,228,High
12,0,40,2,4820,89,9,27,3,1,1,30,232.36,0,120.5,2.225,0.225,0,1,125,Medium
11,0,40,1,6223,101,14,14,3,1,1,30,308.96,0,155.575,2.525,0.35,0,1,129,High
14,1,40,0,2543,60,15,19,3,1,2,30,164.12,0,63.575,1.5,0.375,1,1,94,Medium
30,0,40,4,15445,231,61,34,3,2,1,30,871.04,0,386.125,5.775,1.525,0,1,326,Very High
9,0,40,2,3400,33,490,10,3,1,1,30,2097.32,0,85.0,0.825,12.25,0,1,533,Very High
14,0,39,1,15790,188,157,32,2,1,1,25,1425.51,0,404.87179487179486,4.82051282051282,4.0256410256410255,0,1,377,Very High
8,0,39,2,6805,92,193,28,3,1,1,30,1047.88,0,174.48717948717947,2.358974358974359,4.948717948717949,0,1,313,Very High
5,0,39,0,1180,20,7,13,2,1,2,25,85.5,0,30.256410256410255,0.5128205128205128,0.1794871794871795,0,1,40,Low
7,0,40,0,1015,20,20,10,3,1,2,30,121.4,0,25.375,0.5,0.5,0,1,50,Medium
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1,7.82051282051282,0.15384615384615385,0.1794871794871795,0,1,15,Low
8,0,39,1,7813,133,391,45,3,1,1,30,1881.84,0,200.33333333333334,3.41025641025641,10.025641025641026,0,1,569,Very High
12,0,39,2,11770,160,18,49,4,1,1,45,343.25,0,301.79487179487177,4.102564102564102,0.46153846153846156,0,1,227,High
13,0,39,2,7023,81,115,39,2,1,1,25,837.18,0,180.07692307692307,2.076923076923077,2.948717948717949,0,1,235,Very High
28,0,35,0,1260,53,23,19,3,1,2,30,144.52,1,36.0,1.5142857142857142,0.6571428571428571,0,1,95,Medium
26,0,38,9,10740,99,8,44,5,1,1,55,174.585,0,282.63157894736844,2.6052631578947367,0.21052631578947367,0,1,151,Medium
18,0,38,2,6123,104,33,26,2,1,1,25,428.715,0,161.1315789473684,2.736842105263158,0.868421052631579,0,1,163,High
6,0,36,1,3145,28,7,16,3,1,1,30,154.92,0,87.36111111111111,0.7777777777777778,0.19444444444444445,0,1,51,Medium
14,1,37,0,3295,47,16,18,3,1,2,30,197.68,1,89.05405405405405,1.2702702702702702,0.43243243243243246,1,1,81,Medium
14,1,38,0,2573,50,41,33,4,1,2,45,168.075,1,67.71052631578948,1.3157894736842106,1.0789473684210527,1,1,124,Medium
5,0,38,0,438,8,7,4,3,1,2,30,45.84,1,11.526315789473685,0.21052631578947367,0.18421052631578946,0,1,19,Low
6,0,38,1,1973,31,7,8,4,1,1,45,67.6,0,51.921052631578945,0.8157894736842105,0.18421052631578946,0,1,46,Low
8,0,35,2,7090,103,21,24,5,1,1,55,139.395,0,202.57142857142858,2.942857142857143,0.6,0,1,148,Medium
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1,24.55263157894737,0.34210526315789475,0.42105263157894735,0,1,35,Low
5,0,38,2,643,10,11,4,5,1,1,55,26.295,0,16.92105263157895,0.2631578947368421,0.2894736842105263,0,1,25,Low
30,0,33,4,16380,244,7,82,2,2,1,25,779.58,0,496.3636363636364,7.393939393939394,0.21212121212121213,0,1,333,High
11,0,36,4,7270,122,278,35,3,2,1,30,1407.68,0,201.94444444444446,3.388888888888889,7.722222222222222,0,1,435,Very High
7,0,38,1,4023,88,9,30,3,1,1,30,200.44,0,105.86842105263158,2.3157894736842106,0.23684210526315788,0,1,127,Medium
8,0,37,0,1970,50,45,22,3,1,2,30,260.8,0,53.24324324324324,1.3513513513513513,1.2162162162162162,0,1,117,High
11,0,38,1,3085,59,182,25,2,1,1,25,960.48,0,81.1842105263158,1.5526315789473684,4.7894736842105265,0,1,266,Very High
9,0,29,2,1620,42,200,13,3,2,1,30,866.48,0,55.86206896551724,1.4482758620689655,6.896551724137931,0,1,255,Very High
9,0,28,1,1873,45,37,70,5,1,1,55,84.27,0,66.89285714285714,1.6071428571428572,1.3214285714285714,0,1,152,Low
16,0,29,0,1005,31,17,9,3,1,2,30,109.44,0,34.6551724137931,1.0689655172413792,0.5862068965517241,0,1,57,Low
5,0,28,0,1130,16,28,5,4,1,2,45,98.65,0,40.357142857142854,0.5714285714285714,1.0,0,1,49,Low
15,0,27,1,1530,38,26,15,2,1,1,25,187.56,0,56.666666666666664,1.4074074074074074,0.9629629629629629,0,1,79,Medium
7,0,27,1,3530,67,15,25,3,1,1,30,203.88,0,130.74074074074073,2.4814814814814814,0.5555555555555556,0,1,107,Medium
7,0,20,1,2000,32,35,16,3,1,1,30,221.28,0,100.0,1.6,1.75,0,1,83,Medium
21,0,19,2,6698,147,92,44,2,2,1,25,722.025,0,352.5263157894737,7.7368421052631575,4.842105263157895,0,1,283,High
17,0,17,1,9238,177,80,42,5,1,1,55,261.225,0,543.4117647058823,10.411764705882353,4.705882352941177,0,1,299,High
13,0,18,4,3158,51,38,21,3,2,1,30,280.36,0,175.44444444444446,2.8333333333333335,2.111111111111111,0,1,110,High
7,0,11,2,4695,46,222,12,3,1,1,30,1077.64,0,426.8181818181818,4.181818181818182,20.181818181818183,0,1,280,Very High
8,1,11,2,1793,25,7,9,3,1,1,30,100.72,1,163.0,2.272727272727273,0.6363636363636364,1,1,41,Low
16,0,42,2,4735,80,17,21,3,1,1,30,260.6,0,112.73809523809524,1.9047619047619047,0.40476190476190477,0,1,118,High
8,0,43,2,683,14,19,8,3,1,1,30,103.88,0,15.883720930232558,0.32558139534883723,0.4418604651162791,0,1,41,Low
18,0,41,2,2818,69,371,28,3,1,1,30,1599.48,0,68.73170731707317,1.6829268292682926,9.048780487804878,0,1,468,Very High
18,0,42,2,4563,75,13,39,1,1,1,15,326.59,0,108.64285714285714,1.7857142857142858,0.30952380952380953,0,1,127,High
11,0,42,2,2758,67,14,37,2,1,1,25,190.125,0,65.66666666666667,1.5952380952380953,0.3333333333333333,0,1,118,Medium
19,0,42,3,4140,91,44,32,3,1,1,30,345.24,0,98.57142857142857,2.1666666666666665,1.0476190476190477,0,1,167,High
12,0,42,2,2725,48,297,22,4,1,1,45,811.825,0,64.88095238095238,1.1428571428571428,7.071428571428571,0,1,367,Very High
21,0,41,4,9480,130,156,47,3,1,1,30,1008.4,0,231.21951219512195,3.1707317073170733,3.8048780487804876,0,1,333,Very High
15,0,42,2,14138,178,12,48,3,1,1,30,620.64,0,336.6190476190476,4.238095238095238,0.2857142857142857,0,1,238,High
15,0,42,3,4880,92,14,29,4,1,1,45,159.3,0,116.19047619047619,2.1904761904761907,0.3333333333333333,0,1,135,Medium
14,0,42,2,6283,104,19,16,3,1,1,30,331.48,0,149.5952380952381,2.4761904761904763,0.4523809523809524,0,1,139,High
17,0,42,2,2603,63,20,21,4,1,1,45,116.65,0,61.976190476190474,1.5,0.47619047619047616,0,1,104,Low
33,0,42,5,15505,234,66,36,3,2,1,30,893.56,0,369.1666666666667,5.571428571428571,1.5714285714285714,0,1,336,Very High
12,0,42,3,3460,36,495,12,4,1,1,45,1324.9,0,82.38095238095238,0.8571428571428571,11.785714285714286,0,1,543,Very High
17,0,41,2,15850,191,162,34,2,1,1,25,1450.845,0,386.5853658536585,4.658536585365853,3.951219512195122,0,1,387,Very High
11,0,41,3,6865,95,198,30,3,1,1,30,1070.4,0,167.4390243902439,2.317073170731707,4.829268292682927,0,1,323,Very High
8,0,41,2,1240,23,12,15,2,1,1,25,110.835,0,30.24390243902439,0.5609756097560976,0.2926829268292683,0,1,50,Low
10,0,42,2,1075,23,25,12,3,1,1,30,143.92,0,25.595238095238095,0.5476190476190477,0.5952380952380952,0,1,60,Medium
8,0,41,2,365,9,12,4,3,1,1,30,62.96,1,8.902439024390244,0.21951219512195122,0.2926829268292683,0,1,25,Low
11,0,41,2,7873,136,396,47,3,1,1,30,1904.36,0,192.02439024390245,3.317073170731707,9.658536585365853,0,1,579,Very High
15,0,41,3,11830,163,23,51,4,1,1,45,357.325,0,288.5365853658537,3.975609756097561,0.5609756097560976,0,1,237,High
16,0,41,3,7083,84,120,41,2,1,1,25,862.515,0,172.7560975609756,2.048780487804878,2.926829268292683,0,1,245,Very High
31,1,37,2,1320,56,28,21,3,1,1,30,167.04,1,35.67567567567568,1.5135135135135136,0.7567567567567568,1,1,105,Medium
29,1,40,10,10800,102,13,46,5,2,1,55,183.03,0,270.0,2.55,0.325,1,1,161,Medium
21,0,40,3,6183,107,38,28,3,1,1,30,403.6,0,154.575,2.675,0.95,0,1,173,High
9,0,38,2,3205,31,12,18,3,1,1,30,177.44,0,84.34210526315789,0.8157894736842105,0.3157894736842105,0,1,61,Medium
17,1,39,2,3355,50,21,20,3,1,1,30,220.2,1,86.02564102564102,1.2820512820512822,0.5384615384615384,1,1,91,Medium
17,0,40,2,2633,53,46,35,4,1,1,45,182.15,1,65.825,1.325,1.15,0,1,134,Medium
8,0,40,2,498,11,12,6,3,1,1,30,68.36,1,12.45,0.275,0.3,0,1,29,Low
9,0,40,2,2033,34,12,10,4,1,1,45,81.675,0,50.825,0.85,0.3,0,1,56,Low
11,0,37,3,7150,106,26,26,5,1,1,55,147.84,0,193.24324324324326,2.864864864864865,0.7027027027027027,0,1,158,Medium
8,1,40,2,993,16,21,8,4,1,1,45,77.725,1,24.825,0.4,0.525,1,1,45,Low
8,0,40,3,703,13,16,6,5,1,1,55,34.74,0,17.575,0.325,0.4,0,1,35,Low
33,0,35,5,16440,247,12,84,2,2,1,25,804.915,0,469.7142857142857,7.057142857142857,0.34285714285714286,0,1,343,Very High
